Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9
Wavelength (nm),Frequency (Hz),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.100,4.456E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.150,4.004E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.200,4.578E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.250,4.297E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.300,5.176E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.350,4.407E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.400,5.029E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.450,3.748E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.500,4.602E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.550,4.297E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.600,4.028E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.650,4.517E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.700,5.261E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.750,4.810E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.800,3.992E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.850,4.626E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.900,5.334E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.950,4.456E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.000,4.797E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.050,3.760E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.100,3.894E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.150,4.260E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.200,4.358E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.250,4.138E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.300,3.711E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.350,3.943E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.400,4.395E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.450,4.248E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.500,3.992E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.550,3.552E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.600,2.698E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.650,3.625E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.700,4.041E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.750,3.625E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.800,3.674E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.850,3.223E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.900,3.076E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.950,3.723E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.000,4.810E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.050,4.736E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.100,4.333E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.150,4.529E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.200,3.479E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.250,2.283E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.300,4.175E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.350,3.186E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.400,4.126E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.450,3.247E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.500,3.381E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.550,4.565E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.600,4.114E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.650,4.016E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.700,4.395E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.750,3.528E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.800,4.480E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.850,4.749E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.900,4.846E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.950,4.407E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.000,4.285E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.050,3.125E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.100,4.639E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.150,4.333E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.200,4.675E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.250,4.675E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.300,4.077E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.350,5.444E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.400,4.883E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.450,4.065E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.500,2.905E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.550,3.772E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.600,3.418E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.650,4.468E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.700,5.298E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.750,4.578E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.800,4.236E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.850,4.590E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.900,4.822E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.950,4.663E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.000,4.333E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.050,4.407E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.100,4.504E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.150,4.102E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.200,4.883E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.250,4.114E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.300,4.846E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.350,4.150E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.400,5.127E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.450,4.468E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.500,4.858E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.550,4.395E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.600,4.602E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.650,3.662E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.700,3.796E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.750,4.285E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.800,4.150E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.850,4.077E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.900,4.358E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.950,4.419E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.000,4.028E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.050,5.249E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.100,4.297E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.150,4.382E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.200,4.041E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.250,4.211E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.300,3.979E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.350,5.176E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.400,4.932E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.450,4.871E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.500,4.822E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.550,4.675E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.600,4.773E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.650,4.871E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.700,4.529E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.750,3.625E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.800,3.687E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.850,5.298E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.900,3.882E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.950,4.395E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.000,4.187E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.050,4.028E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.100,5.603E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.150,5.212E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.200,5.139E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.250,3.540E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.300,4.102E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.350,5.713E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.400,5.420E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.450,4.541E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.500,5.066E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.550,4.407E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.600,4.944E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.650,5.640E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.700,4.321E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.750,4.395E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.800,4.431E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.850,3.662E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.900,4.871E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.950,4.578E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.000,3.430E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.050,4.407E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.100,5.237E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.150,6.030E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.200,4.614E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.250,4.858E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.300,5.432E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.350,4.102E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.400,4.761E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.450,5.420E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.500,5.542E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.550,5.066E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.600,5.286E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.650,5.908E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.700,4.907E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.750,4.907E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.800,6.030E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.850,5.261E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.900,4.016E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.950,4.565E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.000,4.834E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.050,3.833E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.100,4.565E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.150,5.310E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.200,4.480E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.250,4.675E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.300,4.639E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.350,3.967E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.400,3.320E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.450,4.431E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.500,3.845E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.550,5.090E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.600,5.432E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.650,4.175E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.700,5.566E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.750,5.286E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.800,4.980E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.850,5.505E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.900,4.712E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.950,4.993E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.000,5.310E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.050,5.566E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.100,5.139E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.150,5.518E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.200,5.054E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.250,5.603E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.300,4.846E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.350,4.773E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.400,4.736E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.450,4.712E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.500,3.625E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.550,4.407E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.600,4.895E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.650,4.321E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.700,5.725E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.750,4.333E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.800,4.761E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.850,4.102E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.900,4.456E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.950,4.236E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.000,4.456E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.050,4.175E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.100,4.907E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.150,4.492E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.200,3.674E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.250,3.613E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.300,5.200E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.350,5.627E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.400,3.943E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.450,4.651E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.500,5.225E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.550,4.333E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.600,3.247E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.650,4.675E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.700,4.834E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.750,4.590E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.800,4.663E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.850,4.639E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.900,4.736E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.950,4.626E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.000,5.042E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.050,4.346E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.100,3.918E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.150,4.443E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.200,4.272E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.250,3.796E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.300,4.944E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.350,4.919E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.400,3.979E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.450,5.237E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.500,4.260E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.550,3.784E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.600,4.773E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.650,3.931E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.700,4.077E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.750,4.346E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.800,3.967E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.850,4.675E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.900,4.492E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.950,5.164E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.000,4.797E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.050,3.662E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.100,5.005E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.150,4.041E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.200,5.798E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.250,4.419E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.300,3.650E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.350,4.504E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.400,3.662E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.450,3.674E-14,-1.923,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.500,4.102E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.550,4.419E-14,-1.921,1.92
